Call_Number,SiteCode,Latitude,Longitude,Date,Year,Cape,Zone,Transect,Quadrat,Exposure (if noted),RelativeRugosity,SubstrateType,TotalAdultUrchins,PittedUrchins,CreviceUrchins,OpenUrchins,JuvenileUrchins,PittedJuveniles,RecruitUrchins,RedUrchins,EmptyPits,PitsPresent,UrchinSize1,UrchinSize2,UrchinSize3,UrchinSize4,UrchinSize5,Attached red drift ,Attached brown drift ,Attached green drift ,Attached phyllospadix drift,Attached other drift,TotalAttachedDrift,UrchinCover,AlgaeHoldfasts,UnderstoryAlgae,EmphermalGreens ,PhyllospadixRhizomes,CorallineCrusts,RedBrownCrusts,SessileInverts,SandCobble,BareRock,AvailableBareRock,TotalPrimaryCover,Egregia,Hedophyllum,Mastocarpus,Laminaria,Alaria,Mazzaella,Costaria,Phyllospadix,Nereocystis,Pyropia,Lessoniopsis,Fucus,Stephanocystis,Desmerestia ,Red Blade 2,Erhythophyllum (red blade 1),Chondracanthus (turkish towel),Prionitis,Constaninea,Unknown or Other,Diatom,Total Canopy
CB_2025_NPZ_2_5,CB,42.83969,-124.5651,6/27/25,2025,CB,NPZ,2,5,,,CD,21,0,2,19,4,NA,0,0,0,0,,,,,,,,,,,,32,2,0,0,0,15,9,1,70,3,-29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_AZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,1,,,VD,23,20,0,3,0,NA,0,0,0,20,,,,,,,,,,,,12,5,23,4,0,11,1,0.1,0.1,56,44,100,0,0,0,0,81,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,83
SB_2025_AZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,2,,,VD,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,1,23,38,7,0,7,1,0,1,23,22,100,24,23,0,0,65,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
SB_2025_AZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,3,,,VD,2,0,2,0,0,NA,0,0,0,0,,,,,,,,,,,,1,4,28,2,0,2,0,0,4,60,59,100,98,0,0,0,56,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
SB_2025_AZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,4,,,VD,6,6,0,0,0,NA,0,0,3,9,,,,,,,,,,,,4,5,22,1,0,5,1,0.1,10,56,52,100,0,0,0,0,57,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
SB_2025_AZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,1,5,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,19,6,3,0,13,1,1,0,57,57,100,0,0,0,2,93,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
SB_2025_AZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,1,,,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,6,12,24,0,9,7,0,6,36,36,100,15,0,3,0,24,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
SB_2025_AZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,2,,,VB,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,1,1,55,12,0,5,0.1,0,9,18,17,100,78,0,0,0,28,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,116
SB_2025_AZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,3,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,12,40,7,0,6,5,0,3,27,27,100,25,22,0,0,9,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77
SB_2025_AZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,4,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,6,33,2,0,3,9,0,2,45,45,100,33,28,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
SB_2025_AZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,AZ,2,5,,,VD,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,42,39,2,0,8,6,0,0,3,3,100,38,0,16,0,0,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74
SB_2025_UPZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,1,,,FB,28,28,0,0,7,NA,0,0,2,30,,,,,,,,,,,,30,6,11,0.1,0,14,6,0,2,61,31,100,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
SB_2025_UPZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,2,,,VB,27,27,0,0,2,NA,0,0,2,25,,,,,,,,,,,,20,16,32,5,0,18,2,0.1,0.1,27,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,3,,,VB,19,19,0,0,0,NA,0,0,2,21,,,,,,,,,,,,11,1,31,5,0,12,3,0.1,0.1,48,37,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,4,,,TP,39,37,0,2,2,NA,0,0,3,40,,,,,,,,,,,,50,0,2,6,0,11,3,15,7,56,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,1,5,,,VB,18,18,0,0,0,NA,0,0,5,23,,,,,,,,,,,,9,1,35,0,0.1,8,3,6,3,44,35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,1,,,VB,28,19,0,9,1,NA,0,0,3,31,,,,,,,,,,,,20,0,26,6,0,10,2,7,R,49,29,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,2,,,FB,30,30,0,0,4,NA,0,0,6,36,,,,,,,,,,,,34,0,23,6,0,8,3,6,9,45,11,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,3,,,VB,12,11,0,1,0,NA,0,0,4,16,,,,,,,,,,,,10,2,25,5,10,18,11,2,4,23,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,4,,,TP,48,48,0,0,3,NA,0,0,7,55,,,,,,,,,,,,36,4,31,2,0,27,2,2,16,16,-20,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_UPZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,UPZ,2,5,,,FB,34,34,0,0,1,NA,0,0,3,37,,,,,,,,,,,,28,1,9,0.1,0,14,7,0.1,1,68,40,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_1_1,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,1,,,VD,8,0,5,3,0,NA,0,0,0,0,,,,,,,,,,,,6,1,25,1,0,21,19,0,0,33,27,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_1_2,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,2,,,VD,1,0,0,1,0,NA,0,0,0,0,,,,,,,,,,,,1,0,7,0,0,9,3,0,0,81,80,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_1_3,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,3,,,VD,8,0,5,3,0,NA,0,0,1,1,,,,,,,,,,,,9,0,8,3,0,22,3,0.1,0,64,55,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_1_4,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,4,,,VD,9,0,2,1,0,NA,0,0,0,0,,,,,,,,,,,,8,0,3,0.1,0,19,11,0.1,0,67,59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_1_5,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,1,5,,,VD,8,0,7,1,,NA,0,0,0,0,,,,,,,,,,,,8,4,16,4,0,17,6,0,0,53,45,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9
SB_2025_NPZ_2_1,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,1,,,VB,30,16,0,14,3,NA,0,0,2,18,,,,,,,,,,,,28,0,4,0.1,0,9,2,17,53,15,-13,100,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
SB_2025_NPZ_2_2,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,2,,,VD,27,0,5,22,3,NA,0,0,0,0,,,,,,,,,,,,32,11,15,0,0,26,8,2,0,38,6,100,0,0,0,2,3,20,13,0,0,0,0,0,2,0,0,0,0,8,0,0,0,48
SB_2025_NPZ_2_3,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,3,,,VD,21,11,6,4,1,NA,0,0,2,13,,,,,,,,,,,,20,4,38,5,0,7,9,4,0,33,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_2_4,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,4,,,VD,15,5,8,2,0,NA,0,0,1,6,,,,,,,,,,,,10,3,50,0,0,9,5,0.1,0,33,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB_2025_NPZ_2_5,SB,43.3339,-124.3767,6/28/25,2025,CA,NPZ,2,5,,,VD,45,7,2,36,1,NA,0,0,0,6,,,,,,,,,,,,28,4,11,0,0,28,8,0.1,0.1,49,21,100,0,0,0,0,0,1,20,2,0,0,0,0,3,0,0,0,0,6,0,0,0,32
BB_2025_AZ_1_1,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,1,,,VB,0,0,0,0,0,NA,0,0,1,1,,,,,,,,,,,,0,0.1,84,3,1,5,0,1,6,0.1,0,100,36,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54
BB_2025_AZ_1_2,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,2,,,VB,0,0,0,0,0,NA,0,0,4,4,,,,,,,,,,,,0,1,64,13,2,4,7,0,9,0,0,100,10,4,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19
BB_2025_AZ_1_3,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,3,,,VD,0,0,0,0,0,NA,0,0,2,2,,,,,,,,,,,,0,2,3,0.1,0,13,9,2,11,60,60,100,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
BB_2025_AZ_1_4,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,4,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,2,42,22,0,5,3,7,14,5,5,100,2,8,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
BB_2025_AZ_1_5,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,1,5,,,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,1,70,0.1,10,7,0.1,3,7,2,2,100,44,22,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,87
BB_2025_AZ_2_1,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,1,,,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,1,71,0,17,1,0,0,10,0,0,100,0,13,0,0,0,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,33
BB_2025_AZ_2_2,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,2,,,VB,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,0,36,0,6,8,2,0,42,6,6,100,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55
BB_2025_AZ_2_3,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,3,,,VB,0,0,0,0,0,NA,0,0,1,1,,,,,,,,,,,,0,2,40,30,1,11,8,3,0.1,5,5,100,0,35,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,46
BB_2025_AZ_2_4,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,4,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,7,0,6,0,12,3,3,60,9,9,100,6,56,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
BB_2025_AZ_2_5,BB,44.8303,-124.0607,7/10/25,2025,CF,AZ,2,5,,,W,1,1,0,0,0,NA,0,0,0,1,,,,,,,,,,,,0,1,20,22,0,16,13,0,15,13,13,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_2025_UPZ_1_1,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,1,1,,,VB,39,35,0,4,2,NA,0,0,0,35,,,,,,,,,,,,22,2,81,0,0,11,2,0.1,0,4,-18,100,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
BB_2025_UPZ_1_2,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,1,2,,,VB,23,23,0,0,2,NA,0,0,2,25,,,,,,,,,,,,10,7,31,0,0,22,4,0,0,36,26,100,0,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
BB_2025_UPZ_1_3,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,1,3,,,VB,15,3,3,9,1,NA,0,0,0,3,,,,,,,,,,,,12,1,16,0,6,8,2,0.1,7,60,48,100,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,22
BB_2025_UPZ_1_4,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,1,4,,,VB,59,59,0,0,4,NA,0,0,0,59,,,,,,,,,,,,39,0.1,28,0,0,43,3,1,0,25,-14,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BB_2025_UPZ_1_5,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,1,5,,,VB,33,23,0,5,1,NA,0,0,2,30,,,,,,,,,,,,17,0.1,73,0,0.1,10,2,15,0.1,0.1,-17,100,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
BB_2025_UPZ_2_1,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,2,1,,,FB,5,4,0,1,0,NA,0,0,11,15,,,,,,,,,,,,2,0.1,17,0,21,1,0.1,0,58,3,1,100,0,0,0,0,0,0.1,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1
BB_2025_UPZ_2_2,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,2,2,,,FB,18,18,0,0,6,NA,0,0,3,21,,,,,,,,,,,,9,1,45,1,0,16,2,0.1,0,35,26,100,1,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
BB_2025_UPZ_2_3,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,2,3,,,FB,13,13,0,0,0,NA,0,0,6,19,,,,,,,,,,,,10,2,61,6,0,12,2,0,0,17,7,100,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
BB_2025_UPZ_2_4,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,2,4,,,FB,28,28,0,0,1,NA,0,0,1,29,,,,,,,,,,,,19,0.1,30,0.1,0,6,0.1,1,0.1,63,44,100,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
BB_2025_UPZ_2_5,BB,44.8303,-124.0607,7/10/25,2025,CF,UPZ,2,5,,,FB,3,3,0,0,0,NA,0,0,2,5,,,,,,,,,,,,1,5,82,0,0,7,2,0.1,0.1,4,3,100,8,57,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
BB_2025_NPZ_1_1,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,1,1,,,VD,8,0,8,0,0,NA,0,0,0,0,7.3,5.5,2.7,5.8,7.5,,,,,,,8,0.1,24,11,0,11,8,0,6,40,32,100,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BB_2025_NPZ_1_2,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,1,2,,,VD,4,0,3,1,0,NA,0,0,0,0,6.9,5.8,6.6,NA,NA,,,,,,,2,1,22,16,0,8,3,1,39,10,8,100,9,15,0,0,0,1,0,0.1,0,0,0,5,0,0,0,0,0,0,0,0,0,30.1
BB_2025_NPZ_1_3,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,1,3,,,VD,15,0,11,4,0,NA,0,0,0,0,7.3,7.6,7.8,7.2,6.9,,,,,,,11,0,8,2,0,2,5,0,0.1,83,72,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_2025_NPZ_1_4,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,1,4,,,VD,14,0,14,0,0,NA,0,0,0,0,7.8,6.9,6.4,7.3,6.5,,,,,,,1,2,2,2,0,28,2,0.1,0,64,63,100,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
BB_2025_NPZ_1_5,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,1,5,,,VD,3,0,2,1,1,NA,0,0,0,0,6.4,7,6.5,6.9,6.6,,,,,,,2,0,0,0.1,0,27,3,0.1,0,70,68,100,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
BB_2025_NPZ_2_1,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,2,1,,,VD,34,0,30,4,0,NA,0,0,0,0,6.8,7.9,7,7.2,7.1,,,,,,,16,0,0,0,0,29,3,4,0,64,48,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BB_2025_NPZ_2_2,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,2,2,,,VD,16,0,2,14,0,NA,0,0,0,0,7.4,7.6,5.5,6.6,6.8,,,,,,,8,4,55,2,0,26,4,0.1,0,9,1,100,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
BB_2025_NPZ_2_3,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,2,3,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,0.1,86,0,0,9,1,0,0,4,4,100,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
BB_2025_NPZ_2_4,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,2,4,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,15,16,0,0,12,4,0,10,43,43,100,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,81
BB_2025_NPZ_2_5,BB,44.8303,-124.0607,7/10/25,2025,CF,NPZ,2,5,,,VD,0,0,0,0,0,NA,0,0,0,0,,,,,,,,,,,,0,5,16,0,0,15,0,0.1,0,64,64,100,2,62,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
SC_2026_AZ_1_1,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,1,1,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_1_2,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,1,2,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_1_3,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,1,3,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_1_4,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,1,4,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_1_5,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,1,5,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_2_1,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,2,1,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_2_2,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,2,2,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_2_3,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,2,3,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_2_4,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,2,4,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_AZ_2_5,SC,43.3032,-124.3974,6/16/26,2026,CA,AZ,2,5,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,0
SC_2026_UPZ_1_1,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,1,1,,,FB,17,17,0,0,1,NA,NA,0,36,56,,,,,,,,,,,,14,0,12,10,0,49,1,4,10,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_UPZ_1_2,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,1,2,,,FB,23,22,0,1,1,NA,NA,0,13,35,,,,,,,,,,,,18,0,8,10,0,10,2,0,52,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_UPZ_1_3,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,1,3,,,FB,25,25,0,0,3,NA,NA,0,27,52,,,,,,,,,,,,20,0,7,6,0,20,2,1,44,20,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
SC_2026_UPZ_1_4,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,1,4,,,FB,48,48,0,0,16,NA,NA,0,14,78,,,,,,,,,,,,50,0,2,0,0,18,2,8,20,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SC_2026_UPZ_1_5,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,1,5,,,TP,63,63,0,0,9,NA,NA,0,18,47,,,,,,,,,,,,43,0,4,1,0,25,1,2,24,43,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_UPZ_2_1,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,2,1,,,TP,22,20,2,0,1,NA,NA,0,10,32,,,,,,,,,,,,14,0,16,11,0,10,2,0,47,14,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_UPZ_2_2,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,2,2,,,TP,29,28,0,1,0,NA,NA,0,7,36,,,,,,,,,,,,15,0,62,4,0,5,0,0,8,21,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_UPZ_2_3,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,2,3,,,VB,64,64,0,0,9,NA,NA,0,1,65,,,,,,,,,,,,50,0,5,4,0,14,2,0,25,50,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
SC_2026_UPZ_2_4,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,2,4,,,FB,27,27,0,0,2,NA,NA,0,6,33,,,,,,,,,,,,9,1,74,13,2,5,1,0,3,1,-8,100,0,0,7,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20
SC_2026_UPZ_2_5,SC,43.3032,-124.3974,6/16/26,2026,CA,UPZ,2,5,,,,45,44,0,1,0,NA,NA,0,13,58,,,,,,,,,,,,,0,5,4,0,10,0.1,0,7,74,74,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_1_1,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,1,1,,,TP,11,0,1,10,11,NA,NA,0,0,0,,,,,,,,,,,,11,0,1,1,0,5,0,0,76,17,6,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_1_2,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,1,2,,,TP,32,0,1,31,1,NA,NA,0,0,0,,,,,,,,,,,,26,0,0,0,0,9,1,0,64,26,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_1_3,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,1,3,,,VD,25,14,5,7,2,NA,NA,0,20,34,,,,,,,,,,,,18,0,6,2,0,9,0,1,64,18,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SC_2026_NPZ_1_4,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,1,4,,,VB,43,4,10,29,3,NA,NA,0,0,3,,,,,,,,,,,,40,0,0.1,0.1,0,12,0.1,0.1,48,40,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_1_5,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,1,5,,,VB,59,7,0,52,7,NA,NA,0,1,8,,,,,,,,,,,,67,0,0,0,0,17,2,2,12,67,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_2_1,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,2,1,,,VB,8,0,1,7,0,NA,NA,0,0,0,,,,,,,,,,,,8,0,0,0,0,4,0,4,82,10,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC_2026_NPZ_2_2,SC,43.3032,-124.3974,6/16/26,2026,CA,NPZ,2,2,,,TP,10,0,1,9,0,NA,NA,0,0,0,,,,,,,,,,,,10,0,2,2,0,6,2,0,78,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
